id	sentiment_score	upvotes
jsid-post-abAYV1p	0.4019	2300
jsid-post-aVvY7Ry	0.993	23
jsid-post-ae9rARj	0.2023	46
jsid-post-a9yKEOZ	0.9774	52
jsid-post-agmnB4v	0.9201	73
jsid-post-aNDYpBK	0.8225	102
jsid-post-aGyZp75	0.7964	99
jsid-post-a6ZOE98	0.9169	50
jsid-post-ajP8mPQ	0.9854	63
jsid-post-adBL8LD	0.3818	204
jsid-post-a7o3EE2	0.9764	40
jsid-post-aPAY39K	0.6124	234
jsid-post-abAYV0B	0.0	479
jsid-post-a873Ed1	-0.9657	1900
jsid-post-aryGV67	-0.5267	1900
jsid-post-a7o3W4A	0.743	2600
jsid-post-aQzRo8z	0.9016	75
jsid-post-azx9MEN	0.7269	183
jsid-post-aKGx7bj	-0.9136	167
jsid-post-aQzRd0d	0.9818	2600
jsid-post-aO8Y766	-0.7003	68
jsid-post-abAYGjL	0.975	278
jsid-post-aAy3eW0	0.9741	435
jsid-post-a6ZOKvA	0.8957	189
jsid-post-aGyZd3Z	0.7269	269
jsid-post-avy8zYO	0.9169	55
jsid-post-a0eQNzO	0.9393	1600
jsid-post-aPAY7VP	-0.4404	1300
jsid-post-a2vZWVY	0.8316	850
jsid-post-an79QqE	0.8555	65
jsid-post-aVvYw68	0.9337	152
jsid-post-aD214rB	0.296	1300
jsid-post-aAy3e89	-0.9688	134
jsid-post-azx9mQz	0.8271	1200
jsid-post-ayNBemr	0.9042	289
jsid-post-axyz9nn	0.0	325
jsid-post-ae9rDWB	0.6808	1100
jsid-post-a6ZOK32	0.7579	228
jsid-post-apRmGAW	0.9313	7200
jsid-post-aVvYw1n	0.9716	618
jsid-post-aMVZxX6	0.3961	549
jsid-post-a34QwNv	-0.4019	592
jsid-post-aRB17vq	0.9607	783
jsid-post-a873GXd	-0.9081	86
jsid-post-a7o3WNm	0.9001	202
jsid-post-aBy0m6N	0.4767	1400
jsid-post-amoBvVV	-0.9876	375
jsid-post-aqyKneM	0.9565	3700
jsid-post-an794Dz	0.6249	89
jsid-post-axyz93M	0.936	2500
jsid-post-aGyZd8G	-0.5859	308
jsid-post-a5QMWME	0.4588	3900
jsid-post-an79490	-0.4588	4700
jsid-post-aW4Yx23	-0.7906	57
jsid-post-avy8z8b	0.2732	4700
jsid-post-azx9mmp	0.9231	2500
jsid-post-amoBvGy	0.5106	55
jsid-post-a4PQ37m	0.128	5800
jsid-post-aryGVy7	0.9758	146
jsid-post-aVvYwEy	-0.5859	96
jsid-post-aPAY7mq	0.9555	55
jsid-post-aD21449	0.6705	113
jsid-post-aAy3e32	-0.1531	1800
jsid-post-a5QMWBV	0.9741	175
jsid-post-aYQYy7O	0.0516	1400
jsid-post-aKGx71j	0.8225	154
jsid-post-a9yKnKD	0.9559	1800
jsid-post-aE02Pgn	-0.7781	1000
jsid-post-aLngw0M	0.2732	435
jsid-post-a2vZWZ1	0.9716	551
jsid-post-a1mQWQP	0.1779	256
jsid-post-aRB17VB	0.9873	1400
jsid-post-axyz9GW	0.7096	1800
jsid-post-a0eQNKd	0.9432	236
jsid-post-aGyZdzK	-0.9851	126
jsid-post-a5QMWWq	0.9477	41
jsid-post-aqyKn1v	-0.9709	342
jsid-post-ayNBeBp	0.8225	42
jsid-post-aXPYgXg	0.8271	301
jsid-post-a6ZOKyN	0.8834	1400
jsid-post-amoBvL4	0.6808	1300
jsid-post-aKGx74g	0.9371	2800
jsid-post-aRB17ey	0.8126	136
jsid-post-aRB171j	0.946	30
jsid-post-axyz7pL	0.765	2200
jsid-post-aryGoYK	0.9413	7300
jsid-post-a2vZWEE	-0.4019	598
jsid-post-aRB176q	0.9217	220
jsid-post-aW4YxZ3	-0.2732	249
jsid-post-ajP85ww	0.4767	1800
jsid-post-apRm5wM	-0.1027	1500
jsid-post-avy8zQE	0.6249	12
jsid-post-an794qB	0.91	68
jsid-post-ajP85vx	-0.296	1100
jsid-post-aRB10xq	0.0	83
jsid-post-aE02gyn	0.9801	752
jsid-post-a0eQRrQ	-0.0772	37
jsid-post-apRm5n5	-0.3818	952
jsid-post-aD21g9w	0.926	397
jsid-post-a0eQRmq	0.3612	24
jsid-post-a7o3wgq	0.8957	286
jsid-post-a5QMRLL	-0.9203	57
jsid-post-aO8Y0RM	0.9287	3800
jsid-post-aqyKgdv	-0.2263	952
jsid-post-a5QMRyE	0.9423	556
jsid-post-aqyKgOQ	0.743	67
jsid-post-axyz7Yp	0.6124	2600
jsid-post-a7o3wGx	0.5574	454
jsid-post-aW4YEdK	0.9136	998
jsid-post-adBL5eD	-0.7351	6300
jsid-post-ajP854w	0.872	41
jsid-post-a7o3wNw	0.2732	334
jsid-post-avy8odn	-0.8126	184
jsid-post-ajP857R	0.6808	1700
jsid-post-aqyKgYp	0.5267	361
jsid-post-a0eQNYZ	-0.8649	50
jsid-post-aD21gPZ	0.128	50
jsid-post-ayNBoWX	0.9442	131
jsid-post-aVvY0by	0.9758	4000
jsid-post-aYQY71m	0.9729	130
jsid-post-a5QMRXy	0.9403	1500
jsid-post-aVvY0oP	0.946	180
jsid-post-aZZL7Zn	-0.8322	506
jsid-post-avy8oxM	0.9753	91
jsid-post-adBL5PM	0.9432	417
jsid-post-a6ZON5m	0.9657	174
jsid-post-awyAoZ8	0.8316	679
jsid-post-a4PQRw6	0.0516	58
jsid-post-a9yKRR6	0.9618	2900
jsid-post-aLng01g	-0.7964	334
jsid-post-azx911x	0.0772	858
jsid-post-aoye5en	0.0	1700
jsid-post-aryGo36	0.9042	67
jsid-post-aYQY74v	0.0	1500
jsid-post-amoB51V	-0.4215	89
jsid-post-a5QMRZq	0.4588	4500
jsid-post-aD21gj9	0.9851	1200
jsid-post-aD21gG9	0.8225	1800
jsid-post-a9yKR7o	0.0	1300
jsid-post-agmn5qx	0.9702	243
jsid-post-a0eQRQv	0.8957	95
jsid-post-aMVZY8V	-0.3818	203
jsid-post-azx91Ap	0.3612	133
jsid-post-a4PQRbQ	0.9501	124
jsid-post-aQzR19d	0.743	97
jsid-post-aYQY7Nm	0.5859	11000
jsid-post-an795Yb	0.9625	4400
jsid-post-ayNBoDY	0.3818	70
jsid-post-ae9r5Np	0.8402	2100
jsid-post-a4PQRLm	0.7964	219
jsid-post-ae9r55O	0.9509	28
jsid-post-aAy3gYR	0.7579	204
jsid-post-ajP85Q1	-0.5719	2000
jsid-post-aE02gRn	-0.0258	41
jsid-post-aPAYR6B	0.9705	329
jsid-post-aBy00Ax	0.1531	2900
jsid-post-aMVZZMP	0.8126	1900
jsid-post-aZZL7WQ	0.5719	30
jsid-post-aNDYY6A	0.9524	191
jsid-post-a0eQQqn	0.5267	472
jsid-post-a9yKKZ6	0.9201	1500
jsid-post-amoBBn2	0.9907	2600
jsid-post-aGyZZoZ	0.9686	1000
jsid-post-agmnnpg	-0.8591	207
jsid-post-awyAAj8	0.9618	181
jsid-post-a8733wO	0.0	4400
jsid-post-a1mQQ8D	0.8074	53
jsid-post-awyAAvW	-0.9729	452
jsid-post-adBLL2d	0.0	5300
jsid-post-avy88RX	0.9892	529
jsid-post-ae9rrVW	0.0	3300
jsid-post-aD211Zx	0.9042	1000
jsid-post-aGyZZnX	-0.5574	4000
jsid-post-agmnnm1	-0.8481	9900
jsid-post-a4PQQ6Z	0.969	146
jsid-post-aGyZZdz	-0.9674	2700
jsid-post-aE022PK	-0.7506	1400
jsid-post-aryGGm5	0.8979	623
jsid-post-a9yKKEm	-0.9786	723
jsid-post-a87331Q	0.9153	208
jsid-post-abAYYG8	0.6808	667
jsid-post-agmnnBq	-0.0772	258
jsid-post-axyzzoW	-0.1027	70
jsid-post-an7994z	0.6808	182
jsid-post-a34QQ4Q	0.8176	134
jsid-post-a34QQBm	-0.7506	2600
jsid-post-a0eQQKn	0.0	422
jsid-post-a8733yZ	0.8625	377
jsid-post-aAy33dZ	0.3818	217
jsid-post-avy88LE	0.9702	171
jsid-post-aW4YY0n	0.3818	1100
jsid-post-a5QMMZV	0.9705	180
jsid-post-aPAYY4R	0.7799	685
jsid-post-aW4YYZq	0.6249	801
jsid-post-a6ZOOV9	0.9325	71
jsid-post-aAy33P0	-0.25	132
jsid-post-a6ZOOy8	0.2057	58
jsid-post-a4PQ7Mm	-0.6908	114
jsid-post-azx9X0m	-0.381	1200
jsid-post-aryGG4B	0.0	29
jsid-post-ayNBXmy	0.0	6200
jsid-post-amoB7yV	0.5719	855
jsid-post-ajP8Ejp	0.891	583
jsid-post-aQzR3We	-0.3612	457
jsid-post-a1mQoBv	0.91	1200
jsid-post-aryGgD6	0.4215	629
jsid-post-aZZL326	0.8779	3000
jsid-post-awyAXey	0.886	130
jsid-post-aVvY36n	0.9413	38
jsid-post-a9yKp8W	0.9803	4100
jsid-post-a7o3Mpz	0.969	90
jsid-post-aqyK7DZ	0.8591	196
jsid-post-a7o3M0q	0.9413	1100
jsid-post-a0eQK3Z	0.8481	63
jsid-post-aryGgyp	0.9853	2900
jsid-post-an79Mx5	0.9674	221
jsid-post-aLngjwv	0.3182	4100
jsid-post-azx9XBN	0.6369	32
jsid-post-a9yKpK0	0.0	2900
jsid-post-aoyeNMx	0.9371	1100
jsid-post-aE02x8O	0.3318	205
jsid-post-amoB7Wj	0.9774	396
jsid-post-aVvY3Yd	0.9612	1900
jsid-post-a6ZOoER	0.8957	355
jsid-post-a873o86	0.7003	2700
jsid-post-aNDY194	0.9864	107
jsid-post-aAy3xQ9	0.836	59
jsid-post-aYQYgym	0.802	79
jsid-post-aGyZjVG	-0.1027	6900
jsid-post-aKGxjV6	0.8442	168
jsid-post-adBLK5D	0.802	41
jsid-post-aAy3xpo	0.4588	2700
jsid-post-a4PQ7Y1	0.8442	1600
jsid-post-a1mQoAD	-0.8126	2100
jsid-post-aQzR362	0.9834	645
jsid-post-aGyZePZ	-0.2023	1600
jsid-post-avy8OP5	0.9337	79
jsid-post-amoB7rV	0.872	71
jsid-post-aryGgNd	0.1531	143
jsid-post-aW4Y1m3	0.8074	93
jsid-post-amoB2D6	0.9442	762
jsid-post-amoB7Ny	0.9806	219
jsid-post-avy8Or5	0.9823	62
jsid-post-an79jA5	0.9834	393
jsid-post-aO8Yro6	0.9628	81
jsid-post-aZZLgA0	0.9469	280
jsid-post-aBy0xRN	0.7351	185
jsid-post-aD21xRd	0.0	275
jsid-post-aqyK1Ev	-0.8271	1200
jsid-post-azx9qpp	0.296	830
jsid-post-a5QMnOq	0.9015	354
jsid-post-a1mQKzG	-0.9186	243
jsid-post-a7o3Dxx	0.946	1500
jsid-post-azx9qWp	0.8176	162
jsid-post-adBL9DB	0.7506	197
jsid-post-aGyZerX	0.4767	3100
jsid-post-ayNBxmW	0.9678	1400
jsid-post-a5QMn9g	0.34	2000
jsid-post-aW4YqKn	-0.25	103
jsid-post-ae9reXb	0.9652	57
jsid-post-a8738vd	0.875	3900
jsid-post-an79j3b	0.0	742
jsid-post-aO8YBAR	-0.6124	6300
jsid-post-aAy3x1d	0.4019	12
jsid-post-an79MYE	0.6705	15
jsid-post-aNDYz8G	0.9493	4300
jsid-post-aE02B9n	0.9423	44
jsid-post-a8738O3	-0.5574	183
jsid-post-aLng8W5	0.5574	2000
jsid-post-a9yKAB0	0.765	282
jsid-post-aRB1jRA	0.6597	6800
jsid-post-aryG5DX	0.9274	100
jsid-post-a7o3DB2	-0.6249	42
jsid-post-aAy3DqR	0.981	128
jsid-post-a34QMWe	0.9761	365
jsid-post-azx9qON	-0.0772	726
jsid-post-aO8YB1E	0.9488	417
jsid-post-a34QMNv	0.8625	127
jsid-post-aD21zVG	0.9801	443
jsid-post-aAy3DQ0	-0.872	1700
jsid-post-aAy3DKZ	0.7964	149
jsid-post-a6ZOVn9	0.875	135
jsid-post-aVvYM2P	0.9744	41
jsid-post-a1mQK58	0.0	134
jsid-post-adBL9xM	-0.875	56
jsid-post-aMVZAdW	0.9022	273
jsid-post-aryG5XK	0.9201	156
jsid-post-a4PQGnA	0.9859	393
jsid-post-a34QM07	0.9799	34
jsid-post-ajP8NL0	0.9325	40
jsid-post-ayNBx68	0.7096	58
jsid-post-ayNBxMM	0.5106	1400
jsid-post-aYQY4Vv	0.2401	163
jsid-post-aryG5MV	0.7269	693
jsid-post-a1mQKrw	0.875	302
jsid-post-aRB1j7M	0.4404	1300
jsid-post-ajP8Ngx	0.5106	254
jsid-post-aAy3Db9	0.4767	238
jsid-post-aXPYvoP	0.7579	1200
jsid-post-a5QMnEq	0.93	295
jsid-post-a1mQKPG	0.1531	57
jsid-post-a8738oe	0.9633	4100
jsid-post-a0eQ54z	0.9413	10
jsid-post-aoyeOP0	0.9814	403
jsid-post-avy87ob	0.9545	109
jsid-post-an79j9n	-0.7506	226
jsid-post-ae9reMQ	0.9896	180
jsid-post-amoB2Bd	0.7579	127
jsid-post-aAy3DdR	0.9839	263
jsid-post-awyAQXr	0.9062	82
jsid-post-aMVZA8X	0.7269	148
jsid-post-aXPYvA2	-0.4767	161
jsid-post-agmnYN1	0.0	57
jsid-post-aBy08Kx	0.8402	1300
jsid-post-aAy3DrE	0.9946	167
jsid-post-axyzVpY	0.8625	2500
jsid-post-aNDYAx3	-0.4767	3800
jsid-post-aE02Y9e	0.8979	7300
jsid-post-a9yKrQj	0.8658	4700
jsid-post-aGyZ135	0.8555	132
jsid-post-aD21WEK	-0.8074	359
jsid-post-aBy0W7D	0.4019	376
jsid-post-aPAYBEq	-0.6369	218
jsid-post-a34QqOm	0.9779	1900
jsid-post-aNDYA7K	-0.4939	172
jsid-post-an79bmE	0.5106	145
jsid-post-avy8GKE	0.765	48
jsid-post-ajP8Xp0	0.7269	78
jsid-post-a0eQbDX	-0.9678	779
jsid-post-aW4YmNK	0.8625	1200
jsid-post-azx98zp	0.9186	166
jsid-post-a1mQbxY	0.926	3900
jsid-post-an79boq	0.875	40
jsid-post-aGyZ1b0	0.9153	803
jsid-post-aO8YzGM	0.9844	282
jsid-post-aE02Y4N	0.9558	87
jsid-post-a5QMbvE	-0.6705	45
jsid-post-aRB1m8M	-0.4939	109
jsid-post-a6ZOb2N	-0.6908	1900
jsid-post-a4PQbzw	0.8481	5600
jsid-post-a2vZr8E	0.9201	2500
jsid-post-axyzV6D	0.6705	538
jsid-post-aRB1mLq	0.34	1800
jsid-post-azx98Gz	-0.3612	461
jsid-post-azx98KK	0.0	179
jsid-post-aW4Ymp2	0.9153	399
jsid-post-aMVZ8qX	-0.4019	12
jsid-post-aqyKbWL	0.9313	73
jsid-post-a873yAp	0.967	556
jsid-post-aBy0WmN	-0.5859	2300
jsid-post-ayNBD98	-0.2023	1800
jsid-post-azx98eB	0.6705	1100
jsid-post-aXPYqrv	0.6124	374
jsid-post-a2vZrK9	0.875	256
jsid-post-abAYpMO	0.986	3300
jsid-post-a1mQbRb	0.0	2100
jsid-post-aZZLmwV	0.7506	42
jsid-post-aZZLm7z	0.9559	935
jsid-post-aD21WW9	0.4939	4300
jsid-post-ae9rbMb	0.7783	5800
jsid-post-ajP8XNx	0.7351	870
jsid-post-aVvYqYO	0.8271	842
jsid-post-aW4YmGx	-0.4939	46
jsid-post-aGyZ1xn	0.9313	899
jsid-post-agmnLQW	0.7506	47
jsid-post-apRmpQb	0.3182	289
jsid-post-aRB1m3G	0.3818	89
jsid-post-aAy3dpg	0.9767	686
jsid-post-a6ZObo8	0.9794	140
jsid-post-awyAn54	0.8271	105
jsid-post-a34QqP8	0.5324	1300
jsid-post-a6ZObrN	0.9403	1000
jsid-post-adBL7jB	0.8591	61
jsid-post-ayNBDEX	-0.0772	1100
jsid-post-aLngDBx	-0.0516	40
jsid-post-amoBYN9	0.9825	331
jsid-post-aRB1KxB	0.0	67
jsid-post-aZZLBA9	0.9823	59
jsid-post-a873pX1	0.9509	1300
jsid-post-ayNBLPY	-0.0276	2700
jsid-post-aE02RQM	0.7321	437
jsid-post-axyzV2p	0.9136	12
jsid-post-a9yKWDo	0.9769	886
jsid-post-aO8YdPv	0.9485	3700
jsid-post-an79yDn	0.9657	4600
jsid-post-aMVZw5A	0.8591	87
jsid-post-a34Q723	-0.0516	582
jsid-post-amoBrOy	0.936	69
jsid-post-aW4Y8L4	0.2732	4100
jsid-post-a5QMZGN	0.7964	212
jsid-post-azx9rdb	-0.3612	11000
jsid-post-aryGO8V	0.9217	95
jsid-post-aO8YdDM	-0.1779	119
jsid-post-aryGOAX	0.946	165
jsid-post-a2vZd7E	0.6369	4400
jsid-post-aD21j6B	0.9799	186
jsid-post-a7o3ZOw	0.9612	126
jsid-post-aVvYDbv	0.743	1700
jsid-post-a5QMZWL	0.7783	455
jsid-post-an79yyE	0.936	6000
jsid-post-aLngMjg	0.8271	1800
jsid-post-ae9rYrj	0.9828	1300
jsid-post-aRB1Km7	0.0	1200
jsid-post-aW4Y81x	0.9118	527
jsid-post-amoBr5v	0.0	130
jsid-post-aXPYA46	0.7783	67
jsid-post-avy8rrq	0.8591	178
jsid-post-aLngM86	0.0	161
jsid-post-aVvYDDw	0.9393	983
jsid-post-a873poZ	0.9062	108
jsid-post-aLngMPz	-0.25	3900
jsid-post-a7o3ZMr	0.4939	49
jsid-post-aD21jxK	0.9062	60
jsid-post-an79yy5	-0.2023	41
jsid-post-azx9rjx	-0.4588	249
jsid-post-aqyKr4v	0.8689	1500
jsid-post-a9yKWY6	0.5719	32
jsid-post-aO8YdbN	-0.1027	68
jsid-post-aGyZD30	0.93	1600
jsid-post-a0eQddv	0.0	166
jsid-post-apRmLyn	0.4019	240
jsid-post-amoBzDd	0.6124	178
jsid-post-avy8nMn	-0.9872	711
jsid-post-ae9r6vp	0.9136	105
jsid-post-aqyKLoL	0.8481	245
jsid-post-aAy3P5E	0.9201	1000
jsid-post-adBLXwV	-0.34	3800
jsid-post-aO8Yv5y	-0.8271	1500
jsid-post-a8734O6	-0.5106	1000
jsid-post-a34QjOQ	0.2023	180
jsid-post-aD21G97	0.0	130
jsid-post-amoBzyV	0.0	486
jsid-post-avy8nDZ	0.8555	6900
jsid-post-aZZLpVp	0.8555	813
jsid-post-awyAV2Q	0.9349	78
jsid-post-aQzRxN8	0.9805	514
jsid-post-aGyZD6w	0.9666	139
jsid-post-aO8YvGr	0.9413	250
jsid-post-awyAVjQ	0.891	35
jsid-post-ayNB81Y	0.8689	1900
jsid-post-aBy016O	0.9442	559
jsid-post-aYQYL1N	0.9657	11
jsid-post-a6ZOQn8	0.9747	18
jsid-post-aD21G7Z	0.5719	118
jsid-post-azx9A9z	0.875	4100
jsid-post-aQzRxoe	0.0	249
jsid-post-aLng985	0.8625	2000
jsid-post-aYQYLgw	0.6369	1500
jsid-post-ajP8Dm1	0.9932	94
jsid-post-aYQYLYV	0.9623	166
jsid-post-aoyep5m	0.9652	88
jsid-post-a6ZOQom	-0.8519	94
jsid-post-a0eQj9v	0.7506	5100
jsid-post-an791KE	0.6249	2400
jsid-post-aNDYWK3	-0.7564	1000
jsid-post-aRB1er5	0.9769	12
jsid-post-a2vZ5Nd	0.765	1800
jsid-post-apRmLEM	0.9623	3100
jsid-post-aAy3PB0	0.9705	1500
jsid-post-a34QjL5	0.875	110
jsid-post-aVvYejw	0.8225	132
jsid-post-aD21GGG	0.9674	10
jsid-post-a4PQYMQ	0.5423	124
jsid-post-agmnVPx	-0.9612	524
jsid-post-aW4Y65d	-0.4019	1600
jsid-post-azx9Abx	0.8885	450
jsid-post-aPAYW6Q	0.9766	198
jsid-post-avy8n0E	0.3612	44
jsid-post-aRB1AnM	0.0	200
jsid-post-a5QMrer	0.9442	96
jsid-post-a9yK7eL	0.9847	3300
jsid-post-ajP8A31	-0.0772	5500
jsid-post-aAy3PY0	0.9682	20
jsid-post-a6ZO7Pq	0.0	33
jsid-post-a4PQjpA	0.0	45
jsid-post-aqyK5YY	0.296	2000
jsid-post-aoye9qm	0.6808	281
jsid-post-a6ZO7je	0.6908	1900
jsid-post-apRmvnD	0.7506	154
jsid-post-aZZLM2n	0.6124	577
jsid-post-aGyZxG5	0.6486	2700
jsid-post-aBy0YXx	-0.9716	1100
jsid-post-avy8PRZ	0.9867	1500
jsid-post-azx9jZq	-0.765	2900
jsid-post-aD21o9x	-0.34	60
jsid-post-aPAYDxQ	0.0258	6800
jsid-post-a7o37Ne	0.5267	2000
jsid-post-a34QB07	0.5267	3300
jsid-post-ayNBdvy	0.2023	92
jsid-post-a7o37ez	-0.5859	367
jsid-post-ayNBdqb	0.5859	1400
jsid-post-aD21o6d	-0.9231	1300
jsid-post-aLng2W5	0.9413	32
jsid-post-aBy0Yvz	0.8957	31
jsid-post-a7o370z	0.4404	226
jsid-post-abAY0r9	0.8225	570
jsid-post-azx9j5x	0.4404	294
jsid-post-aBy0YWQ	0.0	10000
jsid-post-apRmvRb	0.9062	438
jsid-post-ayNBdop	0.6597	228
jsid-post-aBy0YmA	0.5574	134
jsid-post-aO8YVzR	0.9258	281
jsid-post-ajP8A5Q	0.0	74
jsid-post-aKGxqj3	-0.5994	223
jsid-post-aQzR8e7	0.9726	77
jsid-post-a9yK7Lm	-0.8779	756
jsid-post-aKGxqgg	0.9661	2800
jsid-post-aMVZG1P	0.9851	685
jsid-post-avy8PpZ	0.0	2000
jsid-post-a9yK7WL	0.4215	179
jsid-post-aryGKpd	0.886	321
jsid-post-aryGKOX	0.4404	76
jsid-post-amoB92o	-0.8591	91
jsid-post-aW4YOrA	0.7506	6900
jsid-post-aQzRnGW	0.8979	865
jsid-post-amoB984	0.9349	575
jsid-post-aBy0rqN	0.967	750
jsid-post-an79B65	0.802	6500
jsid-post-aKGxBMb	0.5859	1200
jsid-post-ayNBd8X	0.9169	21
jsid-post-a9yK7bj	0.4588	171
jsid-post-a6ZOL0A	0.9287	543
jsid-post-a4PQY41	0.7184	46
jsid-post-a1mQYgw	-0.6808	176
jsid-post-a1mQYjG	0.8591	188
jsid-post-a873jBV	-0.7003	117
jsid-post-a9yKPZD	0.9493	669
jsid-post-agmnNPg	0.9432	86
jsid-post-aPAYGzV	0.5267	1200
jsid-post-aGyZRNn	0.967	1900
jsid-post-aBy0rB1	0.5994	62
jsid-post-a9yKPo6	0.8225	73
jsid-post-abAYbDp	0.2263	94
jsid-post-aryGR77	0.4404	21
jsid-post-aMVZQNM	0.836	180
jsid-post-avy8Ldn	0.9493	1900
jsid-post-apRmBAp	0.9571	1300
jsid-post-ae9rpxB	0.9716	5200
jsid-post-aPAYGQK	-0.9716	757
jsid-post-aQzRnZw	0.6369	2000
jsid-post-aryGRB5	0.8807	2000
jsid-post-a4PQLAv	0.0	855
jsid-post-a1mQYE6	0.9915	111
jsid-post-aRB1VvA	0.6249	678
jsid-post-aqyK2WL	0.0	287
jsid-post-a873jmp	0.5994	1300
jsid-post-aryGRZ6	0.0	124
jsid-post-aqyK28Y	0.0	108
jsid-post-aYQYwO0	0.6808	158
jsid-post-ae9rp9j	0.9517	372
jsid-post-aAy3p0Z	0.4215	787
jsid-post-aYQYwr7	0.4939	2400
jsid-post-aRB1VB2	0.8704	958
jsid-post-aD21mYK	0.9666	224
jsid-post-aqyK2Rj	0.9442	113
jsid-post-aGyZRdZ	0.9349	2700
jsid-post-avy8LAq	0.0	447
jsid-post-aE02zgN	0.9246	2900
jsid-post-azx9VeB	0.0	292
jsid-post-aYQYwV7	0.0	47
jsid-post-a7o3bEz	0.8591	193
jsid-post-an79BQE	-0.0276	120
jsid-post-aVvYX0w	0.9709	266
jsid-post-aNDYK1b	0.9719	881
jsid-post-a34QLwm	0.8591	43
jsid-post-a1mQY1D	0.6597	137
jsid-post-aKGxBVN	0.0516	231
jsid-post-aYQYwW2	0.9716	4300
jsid-post-aXPYXxd	-0.0258	74
jsid-post-aPAYGDV	0.0	611
jsid-post-aPAYGRQ	0.8979	20
jsid-post-aD21m1w	-0.7783	15
jsid-post-aGyZRR0	0.4404	593
jsid-post-aqyK2Np	0.9745	678
jsid-post-a6ZOLrN	0.6249	3700
jsid-post-aE02zYn	0.9136	57
jsid-post-a9yKL30	0.875	179
jsid-post-a873YOV	0.9647	4000
jsid-post-azx9VAZ	0.5994	47
jsid-post-apRm0zM	0.802	667
jsid-post-a5QMP9r	0.2023	1500
jsid-post-aGyZwQ5	0.7351	95
jsid-post-aO8Yb5r	-0.5547	168
jsid-post-aMVZrNV	-0.6369	669
jsid-post-aBy03OA	0.802	2200
jsid-post-a7o3yGq	0.9871	718
jsid-post-aLngPWM	0.8402	1200
jsid-post-a4PQdrQ	0.5719	367
jsid-post-aryG42p	0.8834	2700
jsid-post-amoB0d2	0.34	152
jsid-post-ae9r0VQ	0.9643	6200
jsid-post-aRB1POj	0.9834	255
jsid-post-aMVZrnX	0.9571	955
jsid-post-adBLYOD	0.9231	3200
jsid-post-aBy03N1	0.9661	109
jsid-post-aD213OZ	0.985	59
jsid-post-agmnvO6	0.9623	2500
jsid-post-a5QMP2N	0.9628	76
jsid-post-aQzR4R8	0.9682	10000
jsid-post-a34Q3Ee	0.2263	2600
jsid-post-a9yKLym	0.9136	456
jsid-post-ae9r0xQ	0.9393	33
jsid-post-axyzZ6n	0.0	90
jsid-post-aD213gK	0.9839	4300
jsid-post-an79KQB	0.0	373
jsid-post-aGyZwy7	0.9698	170
jsid-post-axyzZzY	0.296	2400
jsid-post-aLngPgg	0.8074	374
jsid-post-an79KbE	0.7717	854
jsid-post-ae9r0Mq	0.6124	233
jsid-post-ae9r0g5	-0.7665	90
jsid-post-a4PQdQd	0.9648	217
jsid-post-awyAKnx	0.3818	1400
jsid-post-ae9r09B	0.0	58
jsid-post-a4PQdZA	0.9426	511
jsid-post-aW4YWqZ	0.8442	280
jsid-post-abAYyqp	-0.4767	1300
jsid-post-aqyKN5Q	0.9682	146
jsid-post-aBy03xD	0.2023	63
jsid-post-amoB0r6	0.6249	51
jsid-post-aRB1gYy	0.7717	1800
jsid-post-aD213RZ	0.9854	931
jsid-post-a34Qd6Q	0.9022	2200
jsid-post-aRB1PgM	0.4019	134
jsid-post-aZZLWG3	0.7717	612
jsid-post-ae9r3Lp	0.802	2500
jsid-post-aBy0QpQ	0.3818	1200
jsid-post-a873YLe	0.9872	82
jsid-post-adBL6AN	0.9524	610
jsid-post-abAYqKr	0.8797	5800
jsid-post-a6ZOdze	0.2115	1600
jsid-post-aoyeZG3	0.6808	1900
jsid-post-aKGxg56	-0.5875	201
jsid-post-aE02GEe	0.9732	5300
jsid-post-adBL6ED	0.7003	58
jsid-post-awyAbYx	0.0	5100
jsid-post-a7o3Kme	0.5574	72
jsid-post-azx9LyK	0.4939	68
jsid-post-aZZLW2z	0.7783	1800
jsid-post-a7o3KAz	0.4215	1400
jsid-post-aD21w97	0.8899	78
jsid-post-an79XGE	0.836	131
jsid-post-a9yKMD6	0.9738	464
jsid-post-a0eQPMv	0.8625	988
jsid-post-aPAYy8w	0.9678	1000
jsid-post-aXPYE4P	0.9517	904
jsid-post-aNDYoOK	0.5855	343
jsid-post-a7o3K0b	0.9501	540
jsid-post-azx9LdZ	0.0	1000
jsid-post-aAy3VNo	0.891	67
jsid-post-aGyZVM6	0.9738	226
jsid-post-aXPYEP6	0.0	1000
jsid-post-a1mQZEb	0.8074	67
jsid-post-aE02GWM	0.9911	78
jsid-post-aAy3VE9	0.8591	61
jsid-post-aLngQAz	0.5106	101
jsid-post-a34QdA3	0.9598	87
jsid-post-apRmo5p	0.6379	644
jsid-post-aO8YyQR	0.9729	535
jsid-post-avy8ZzM	-0.0772	145
jsid-post-a9yKMAK	0.9246	4800
jsid-post-aPAYyXQ	0.7783	43
jsid-post-a5QMNRG	0.9371	163
jsid-post-azx9LXK	0.0	410
jsid-post-aBy0QZ2	0.9081	38
jsid-post-aZZLWpp	0.3818	2300
jsid-post-a0eQPZO	0.2023	19
jsid-post-adBL67N	0.893	4000
jsid-post-a1mQZbv	-0.4404	1200
jsid-post-apRmo2W	0.6486	325
